0, 0,0,0
86, 9803,1052,9
0, 0,0,0
1123, 8689,1014,124
1143, 8680,1010,117
0, 0,0,0
0, 0,0,0
81, 9786,1071,12
0, 0,0,0
0, 0,0,0
87, 9734,1120,9
75, 9761,1106,8
1086, 8772,966,126
1163, 8682,967,138
0, 0,0,0
1120, 8675,1035,120
1115, 8723,994,118
1075, 8789,982,104
93, 9758,1094,5
94, 9740,1100,16
94, 9753,1094,9
85, 9778,1074,13
82, 9750,1107,11
0, 0,0,0
1017, 8817,1006,110
1158, 8719,958,115
88, 9754,1096,12
0, 0,0,0
1121, 8697,1027,105
0, 0,0,0
94, 9818,1026,12
0, 0,0,0
0, 0,0,0
0, 0,0,0
71, 9761,1111,7
104, 9766,1068,12
88, 9700,1150,12
0, 0,0,0
0, 0,0,0
1170, 8674,988,118
83, 9781,1077,9
88, 9802,1050,10
0, 0,0,0
0, 0,0,0
100, 9720,1116,14
1103, 8762,949,136
0, 0,0,0
78, 9772,1092,8
1113, 8742,976,119
0, 0,0,0
96, 9788,1057,9
96, 9763,1084,7
1111, 8767,947,125
1141, 8669,1018,122
1117, 8790,932,111
1079, 8842,912,117
95, 9690,1157,8
87, 9820,1034,9
0, 0,0,0
84, 9743,1114,9
1050, 8805,978,117
1065, 8774,990,121
989, 8847,1011,103
0, 0,0,0
959, 8907,965,119
0, 0,0,0
85, 9748,1103,14
0, 0,0,0
97, 9779,1063,11
91, 9798,1052,9
100, 9747,1092,11
0, 0,0,0
95, 9764,1081,10
87, 9776,1078,9
0, 0,0,0
82, 9778,1080,10
1063, 8735,1026,126
1161, 8691,966,132
1089, 8745,995,121
0, 0,0,0
0, 0,0,0
80, 9802,1052,16
1047, 8817,973,113
0, 0,0,0
0, 0,0,0
0, 0,0,0
0, 0,0,0
0, 0,0,0
1035, 8841,951,123
0, 0,0,0
88, 9756,1091,15
89, 9783,1068,10
95, 9778,1071,6
0, 0,0,0
94, 9761,1084,11
0, 0,0,0
1128, 8765,948,109
0, 0,0,0
93, 9706,1134,17
87, 9799,1050,14
0, 0,0,0
0, 0,0,0
80, 9811,1049,10
0, 0,0,0
1085, 8762,982,121
0, 0,0,0
93, 9714,1133,10
105, 9755,1082,8
0, 0,0,0
1109, 8788,931,122
1108, 8713,991,138
85, 9767,1089,9
104, 9795,1037,14
0, 0,0,0
1078, 8771,991,110
1076, 8823,944,107
0, 0,0,0
1073, 8807,955,115
96, 9730,1115,9
1088, 8756,983,123
1221, 8666,935,128
0, 0,0,0
0, 0,0,0
1071, 8763,1009,107
1106, 8804,908,132
98, 9773,1071,8
0, 0,0,0
0, 0,0,0
1091, 8781,959,119
0, 0,0,0
97, 9768,1078,7
0, 0,0,0
1183, 8673,977,117
0, 0,0,0
1132, 8700,985,133
1111, 8768,956,115
0, 0,0,0
1164, 8706,932,148
0, 0,0,0
82, 9759,1099,10
85, 9747,1110,8
92, 9817,1031,10
85, 9776,1077,12
90, 9771,1081,8
0, 0,0,0
0, 0,0,0
81, 8678,2173,18
973, 7778,1965,234
0, 0,0,0
0, 0,0,0
0, 0,0,0
93, 8659,2185,13
0, 0,0,0
81, 8627,2222,20
63, 8708,2154,25
1080, 7697,1912,261
88, 8644,2199,19
950, 7807,1975,218
79, 8582,2270,19
952, 7847,1909,242
0, 0,0,0
0, 0,0,0
0, 0,0,0
70, 8636,2211,33
78, 8596,2258,18
86, 8658,2181,25
0, 0,0,0
1014, 7743,1946,247
951, 7722,2023,254
74, 8701,2151,24
0, 0,0,0
0, 0,0,0
83, 8687,2161,19
962, 7773,1945,270
1001, 7814,1916,219
1015, 7712,1989,234
80, 8656,2199,15
73, 8682,2171,24
92, 8675,2166,17
935, 7797,1967,251
81, 8716,2133,20
77, 8748,2113,12
1012, 7759,1926,253
0, 0,0,0
73, 8670,2192,15
0, 0,0,0
1030, 7732,1945,243
80, 8718,2134,18
0, 0,0,0
76, 8663,2189,22
905, 7849,1930,266
910, 7838,1963,239
984, 7735,1987,244
70, 8671,2178,31
82, 8654,2192,22
955, 7885,1887,223
970, 7830,1891,259
991, 7781,1976,202
0, 0,0,0
0, 0,0,0
0, 0,0,0
0, 0,0,0
78, 8725,2125,22
972, 7804,1960,214
0, 0,0,0
907, 7855,1951,237
73, 8719,2137,21
0, 0,0,0
1022, 7718,1949,261
78, 8730,2126,16
76, 8625,2228,21
64, 8693,2165,28
0, 0,0,0
81, 8687,2163,19
1040, 7696,1938,276
88, 8750,2094,18
0, 0,0,0
1009, 7785,1912,244
81, 8659,2184,26
1029, 7821,1854,246
73, 8766,2094,17
83, 8670,2183,14
0, 0,0,0
81, 8699,2151,19
964, 7796,1969,221
83, 8705,2144,18
947, 7851,1897,255
0, 0,0,0
0, 0,0,0
70, 8716,2139,25
973, 7779,1971,227
91, 8664,2176,19
0, 0,0,0
928, 7843,1949,230
921, 7792,1990,247
93, 8676,2157,24
991, 7747,1947,265
89, 8715,2126,20
0, 0,0,0
0, 0,0,0
0, 0,0,0
0, 0,0,0
954, 7834,1919,243
997, 7818,1887,248
83, 8668,2177,22
75, 8673,2176,26
973, 7769,1962,246
991, 7749,1996,214
971, 7789,1921,269
0, 0,0,0
83, 8709,2139,19
86, 8635,2212,17
0, 0,0,0
87, 8651,2191,21
0, 0,0,0
75, 8673,2178,24
0, 0,0,0
1008, 7695,2000,247
1020, 7780,1904,246
92, 8645,2191,22
77, 8674,2182,17
918, 7836,1974,222
922, 7818,1985,225
77, 8628,2228,17
80, 8668,2178,24
0, 0,0,0
77, 8682,2174,17
1012, 7732,1946,260
0, 0,0,0
0, 0,0,0
0, 0,0,0
978, 7784,1942,246
84, 8668,2179,19
836, 7919,1973,222
975, 7716,1979,280
1012, 7761,1952,225
87, 8658,2182,23
85, 8715,2127,23
76, 8698,2155,21
856, 7816,2024,254
78, 8651,2197,24
84, 8648,2205,13
0, 0,0,0
76, 8658,2188,28
0, 0,0,0
0, 0,0,0
1077, 7744,1865,264
0, 0,0,0
79, 8710,2140,21
81, 8721,2137,11
992, 7805,1918,235
1072, 7741,1872,265
83, 8695,2152,20
81, 8661,2180,28
998, 7702,2015,235
996, 7772,1910,272
999, 7799,1919,233
0, 0,0,0
1001, 7768,1944,237
66, 8676,2182,26
0, 0,0,0
1004, 7739,1981,226
0, 0,0,0
0, 0,0,0
0, 0,0,0
1055, 7731,1939,225
0, 0,0,0
944, 7909,1837,260
89, 8665,2173,23
71, 8605,2249,25
73, 8686,2167,24
0, 0,0,0
84, 8664,2190,12
0, 0,0,0
87, 8693,2153,17
75, 8688,2159,28
0, 0,0,0
983, 7761,1957,249
994, 7787,1938,231
0, 0,0,0
87, 8627,2221,15
84, 8732,2108,26
1007, 7790,1898,255
1009, 7673,2011,257
0, 0,0,0
0, 0,0,0
0, 0,0,0
0, 0,0,0
0, 0,0,0
90, 8662,2179,19
1021, 7698,1954,277
900, 7850,1954,246
1074, 7736,1862,278
75, 8717,2132,26
69, 8675,2183,23
0, 0,0,0
1032, 7753,1927,238
0, 0,0,0
78, 8692,2156,24
87, 8715,2133,15
0, 0,0,0
75, 8717,2136,22
0, 0,0,0
75, 8707,2142,26
912, 7913,1881,244
934, 7887,1892,237
878, 7822,2009,241
0, 0,0,0
81, 8692,2156,21
1010, 7720,1951,269
953, 7823,1959,215
0, 0,0,0
71, 8638,2216,25
0, 0,0,0
1023, 7755,1902,270
984, 7774,1939,253
0, 0,0,0
905, 7837,1964,244
0, 0,0,0
0, 0,0,0
0, 0,0,0
91, 8685,2157,17
0, 0,0,0
69, 8681,2178,22
92, 8629,2213,16
990, 7714,1990,256
875, 7902,1957,216
1016, 7817,1889,228
966, 7874,1860,250
85, 8706,2145,14
0, 0,0,0
0, 0,0,0
75, 8691,2164,20
0, 0,0,0
83, 8702,2141,24
960, 7769,1982,239
0, 0,0,0
85, 8649,2192,24
79, 8614,2235,22
0, 0,0,0
951, 7776,1995,228
0, 0,0,0
0, 0,0,0
0, 0,0,0
971, 7816,1918,245
0, 0,0,0
896, 7800,2004,250
72, 8650,2202,26
910, 7791,1990,259
85, 8658,2187,20
926, 7798,1981,245
0, 0,0,0
1030, 7749,1929,242
0, 0,0,0
0, 0,0,0
90, 8580,2258,22
0, 0,0,0
1021, 7803,1900,226
970, 7797,1933,250
935, 7915,1884,216
97, 8635,2203,15
0, 0,0,0
0, 0,0,0
0, 0,0,0
78, 8639,2218,15
0, 0,0,0
0, 0,0,0
967, 7744,2012,227
0, 0,0,0
69, 8761,2098,22
86, 8646,2192,26
0, 0,0,0
84, 8707,2142,17
0, 0,0,0
1035, 7659,1971,285
0, 0,0,0
0, 0,0,0
0, 0,0,0
0, 0,0,0
990, 7700,2021,239
1029, 7793,1878,250
0, 0,0,0
0, 0,0,0
92, 8683,2156,19
1063, 7668,1948,271
1101, 7649,1944,256
0, 0,0,0
947, 7801,1960,242
78, 8660,2188,24
79, 8648,2214,9
909, 7881,1949,211
75, 8578,2270,27
1023, 7701,1968,258
1091, 7690,1918,251
90, 8662,2175,23
1060, 7701,1911,278
0, 0,0,0
963, 7831,1917,239
81, 8733,2116,20
960, 7792,1960,238
0, 0,0,0
0, 0,0,0
0, 0,0,0
1020, 7816,1815,299
78, 8720,2126,26
1002, 7743,1938,267
74, 7568,3281,27
846, 6766,2988,350
841, 6869,2913,327
73, 7613,3232,32
0, 0,0,0
886, 6759,2962,343
82, 7673,3163,32
0, 0,0,0
0, 0,0,0
72, 7743,3105,30
66, 7478,3376,30
75, 7582,3263,30
862, 6797,2932,359
67, 7568,3282,33
0, 0,0,0
80, 7454,3383,33
0, 0,0,0
890, 6803,2872,385
921, 6690,2904,435
854, 6838,2895,363
68, 7541,3320,21
0, 0,0,0
0, 0,0,0
80, 7573,3268,29
908, 6834,2803,405
74, 7605,3247,24
0, 0,0,0
79, 7615,3226,30
0, 0,0,0
0, 0,0,0
0, 0,0,0
0, 0,0,0
0, 0,0,0
74, 7642,3202,32
80, 7593,3245,32
0, 0,0,0
0, 0,0,0
77, 7559,3280,34
78, 7573,3268,31
814, 6851,2941,344
0, 0,0,0
71, 7571,3280,28
69, 7613,3233,35
70, 7507,3332,41
78, 7559,3279,34
848, 6793,2924,385
865, 6873,2870,342
74, 7674,3177,25
79, 7606,3233,32
0, 0,0,0
881, 6767,2928,374
80, 7519,3324,27
0, 0,0,0
851, 6780,2951,368
0, 0,0,0
0, 0,0,0
876, 6743,2909,422
0, 0,0,0
82, 7520,3325,23
74, 7558,3287,31
0, 0,0,0
0, 0,0,0
0, 0,0,0
73, 7631,3216,30
795, 6875,2946,334
76, 7602,3233,39
864, 6711,2917,458
58, 7670,3192,30
0, 0,0,0
62, 7586,3279,23
0, 0,0,0
0, 0,0,0
854, 6776,2959,361
0, 0,0,0
75, 7596,3244,35
0, 0,0,0
905, 6700,2950,395
817, 6861,2911,361
0, 0,0,0
70, 7556,3290,34
80, 7536,3308,26
0, 0,0,0
845, 6740,3021,344
78, 7575,3262,35
900, 6750,2931,369
0, 0,0,0
60, 7529,3322,39
80, 7588,3248,34
0, 0,0,0
895, 6791,2902,362
0, 0,0,0
77, 7622,3225,26
0, 0,0,0
853, 6856,2894,347
61, 7616,3247,26
925, 6767,2870,388
0, 0,0,0
874, 6829,2872,375
65, 7568,3277,40
67, 7599,3262,22
807, 6835,2968,340
899, 6758,2914,379
0, 0,0,0
73, 7529,3316,32
78, 7612,3241,19
0, 0,0,0
898, 6735,2936,381
925, 6675,2961,389
69, 7608,3240,33
858, 6827,2941,324
0, 0,0,0
800, 6854,2930,366
794, 6822,2967,367
864, 6890,2829,367
58, 7603,3262,27
869, 6731,2952,398
870, 6831,2892,357
0, 0,0,0
938, 6692,2909,411
0, 0,0,0
890, 6772,2857,431
0, 0,0,0
70, 7578,3271,31
80, 7644,3201,25
69, 7696,3157,28
68, 7560,3285,37
0, 0,0,0
815, 6861,2910,364
921, 6767,2886,376
814, 6825,2911,400
0, 0,0,0
68, 7617,3239,26
0, 0,0,0
73, 7587,3266,24
873, 6715,2968,394
0, 0,0,0
0, 0,0,0
0, 0,0,0
881, 6773,2907,389
830, 6898,2858,364
0, 0,0,0
0, 0,0,0
78, 7571,3266,35
67, 7546,3307,30
65, 7518,3343,24
0, 0,0,0
0, 0,0,0
0, 0,0,0
820, 6881,2895,354
918, 6820,2789,423
69, 7543,3305,33
897, 6774,2906,373
69, 7566,3283,32
869, 6845,2831,405
0, 0,0,0
65, 7596,3254,35
0, 0,0,0
0, 0,0,0
809, 6852,2942,347
900, 6840,2858,352
70, 7587,3263,30
70, 7617,3229,34
928, 6829,2814,379
908, 6686,2949,407
920, 6746,2897,387
69, 7593,3255,33
0, 0,0,0
854, 6836,2919,341
0, 0,0,0
819, 6852,2900,379
0, 0,0,0
0, 0,0,0
790, 6919,2880,361
0, 0,0,0
904, 6702,2964,380
81, 7528,3316,25
0, 0,0,0
865, 6855,2879,351
68, 7635,3222,25
86, 7585,3255,24
0, 0,0,0
70, 7581,3275,24
920, 6747,2916,367
0, 0,0,0
65, 7566,3288,31
69, 7668,3177,36
0, 0,0,0
63, 7698,3159,30
57, 7522,3337,34
909, 6788,2854,399
0, 0,0,0
0, 0,0,0
957, 6762,2833,398
58, 7608,3249,35
65, 7565,3299,21
76, 7578,3259,37
950, 6694,2880,426
926, 6789,2874,361
0, 0,0,0
0, 0,0,0
63, 7619,3231,37
0, 0,0,0
909, 6677,2988,376
73, 7504,3347,26
72, 7556,3293,29
67, 7631,3215,37
66, 7666,3194,24
0, 0,0,0
787, 6807,3003,353
87, 7613,3228,22
61, 7639,3220,30
0, 0,0,0
778, 6807,2988,377
782, 6848,2939,381
72, 7556,3296,26
893, 6871,2826,360
0, 0,0,0
783, 6883,2942,342
0, 0,0,0
0, 0,0,0
68, 7563,3298,21
80, 7547,3301,22
854, 6824,2903,369
0, 0,0,0
0, 0,0,0
851, 6838,2926,335
0, 0,0,0
0, 0,0,0
912, 6759,2888,391
71, 7651,3200,28
73, 7690,3165,22
76, 7666,3179,29
861, 6845,2890,354
889, 6790,2913,358
78, 7597,3242,33
831, 6807,2941,371
77, 7539,3294,40
822, 6812,2943,373
0, 0,0,0
920, 6788,2831,411
0, 0,0,0
0, 0,0,0
61, 7654,3196,39
848, 6857,2871,374
0, 0,0,0
72, 7596,3252,30
906, 6715,2941,388
0, 0,0,0
987, 6618,2921,424
869, 6754,2929,398
78, 7552,3287,33
58, 7628,3235,29
75, 7527,3322,26
0, 0,0,0
883, 6793,2888,386
873, 6767,2913,397
0, 0,0,0
67, 7535,3325,23
0, 0,0,0
810, 6937,2851,352
812, 6726,3020,392
67, 7496,3354,33
872, 6879,2816,383
768, 6874,2946,362
875, 6764,2955,356
0, 0,0,0
0, 0,0,0
887, 6742,2936,385
0, 0,0,0
0, 0,0,0
63, 7539,3317,31
0, 0,0,0
0, 0,0,0
66, 7590,3262,32
906, 6809,2820,415
841, 6834,2882,393
0, 0,0,0
0, 0,0,0
867, 6838,2849,396
0, 0,0,0
855, 6845,2872,378
0, 0,0,0
62, 7614,3237,37
923, 6827,2830,370
834, 6804,2953,359
809, 6898,2925,318
61, 7525,3331,33
66, 7578,3285,21
826, 6809,2926,389
0, 0,0,0
0, 0,0,0
0, 0,0,0
65, 7583,3270,32
80, 7544,3298,28
881, 6744,2917,408
71, 7625,3221,33
69, 7705,3136,40
904, 6806,2907,333
889, 6821,2913,327
854, 6940,2798,358
810, 5827,3796,517
796, 5771,3802,581
764, 5750,3899,537
0, 0,0,0
756, 5840,3864,490
0, 0,0,0
0, 0,0,0
798, 5707,3901,544
60, 6569,4286,35
846, 5772,3798,534
62, 6536,4308,44
0, 0,0,0
62, 6590,4254,44
756, 5848,3852,494
808, 5811,3803,528
0, 0,0,0
0, 0,0,0
0, 0,0,0
0, 0,0,0
753, 5768,3931,498
0, 0,0,0
0, 0,0,0
818, 5742,3841,549
0, 0,0,0
58, 6455,4389,48
49, 6551,4306,44
779, 5856,3790,525
0, 0,0,0
0, 0,0,0
813, 5757,3837,543
658, 5833,3981,478
780, 5883,3788,499
57, 6511,4339,43
0, 0,0,0
70, 6481,4357,42
0, 0,0,0
63, 6605,4242,40
62, 6583,4269,36
0, 0,0,0
65, 6511,4339,35
60, 6488,4359,43
0, 0,0,0
57, 6479,4369,45
56, 6449,4402,43
735, 5869,3837,509
0, 0,0,0
827, 5825,3738,560
56, 6555,4302,37
62, 6444,4411,33
711, 5939,3808,492
727, 5895,3829,499
750, 5846,3853,501
0, 0,0,0
764, 5738,3914,534
0, 0,0,0
0, 0,0,0
748, 5769,3922,511
749, 5885,3794,522
763, 5794,3878,515
761, 5898,3765,526
55, 6496,4346,53
734, 5770,3916,530
717, 5801,3936,496
773, 5754,3896,527
746, 5827,3875,502
729, 5904,3849,468
0, 0,0,0
762, 5819,3862,507
60, 6510,4329,51
772, 5803,3853,522
0, 0,0,0
0, 0,0,0
0, 0,0,0
765, 5821,3852,512
0, 0,0,0
62, 6484,4355,49
53, 6513,4340,44
736, 5875,3886,453
0, 0,0,0
837, 5807,3794,512
56, 6551,4302,41
56, 6515,4327,52
67, 6487,4365,31
690, 5890,3922,448
731, 5824,3923,472
0, 0,0,0
55, 6547,4302,46
0, 0,0,0
745, 5813,3926,466
754, 5819,3867,510
732, 5833,3924,461
70, 6525,4317,38
56, 6534,4319,41
0, 0,0,0
743, 5814,3896,497
717, 5818,3939,476
0, 0,0,0
670, 5917,3886,477
0, 0,0,0
55, 6510,4354,31
820, 5769,3834,527
0, 0,0,0
57, 6459,4385,49
0, 0,0,0
730, 5793,3935,492
0, 0,0,0
62, 6588,4266,34
62, 6543,4301,44
54, 6557,4300,39
63, 6570,4269,48
0, 0,0,0
62, 6498,4347,43
48, 6596,4269,37
0, 0,0,0
749, 5771,3933,497
763, 5848,3844,495
0, 0,0,0
827, 5822,3757,544
0, 0,0,0
0, 0,0,0
0, 0,0,0
69, 6422,4425,34
0, 0,0,0
0, 0,0,0
0, 0,0,0
56, 6494,4359,41
775, 5847,3798,530
0, 0,0,0
0, 0,0,0
52, 6444,4412,42
755, 5793,3885,517
678, 5914,3904,454
769, 5791,3863,527
68, 6484,4358,40
764, 5852,3878,456
728, 5772,3959,491
0, 0,0,0
63, 6607,4234,46
799, 5846,3809,496
747, 5826,3927,450
702, 5847,3927,474
0, 0,0,0
50, 6504,4349,47
59, 6565,4278,48
65, 6443,4399,43
0, 0,0,0
0, 0,0,0
0, 0,0,0
65, 6518,4331,36
0, 0,0,0
61, 6550,4292,47
664, 5900,3931,455
0, 0,0,0
0, 0,0,0
0, 0,0,0
66, 6469,4380,35
0, 0,0,0
0, 0,0,0
64, 6524,4330,32
62, 6556,4284,48
0, 0,0,0
0, 0,0,0
716, 5902,3826,506
0, 0,0,0
0, 0,0,0
0, 0,0,0
47, 6576,4276,51
66, 6544,4303,37
53, 6484,4370,43
0, 0,0,0
61, 6505,4344,40
727, 5854,3872,497
62, 6525,4316,47
64, 6499,4352,35
685, 5943,3888,434
52, 6482,4368,48
679, 5910,3903,458
60, 6477,4369,44
55, 6537,4317,41
67, 6503,4340,40
767, 5803,3893,487
0, 0,0,0
765, 5784,3880,521
677, 5963,3891,419
62, 6487,4364,37
0, 0,0,0
0, 0,0,0
59, 6435,4419,37
775, 5771,3830,574
713, 5842,3915,480
0, 0,0,0
0, 0,0,0
718, 5817,3912,503
66, 6536,4314,34
0, 0,0,0
0, 0,0,0
807, 5816,3831,496
0, 0,0,0
63, 6479,4371,37
721, 5888,3820,521
0, 0,0,0
816, 5823,3766,545
58, 6524,4327,41
0, 0,0,0
712, 5893,3855,490
44, 6535,4326,45
69, 6418,4428,35
744, 5836,3903,467
713, 5834,3927,476
0, 0,0,0
61, 6585,4270,34
795, 5798,3906,451
734, 5908,3820,488
66, 6563,4277,44
59, 6471,4375,45
71, 6469,4382,28
64, 6473,4391,22
60, 6472,4382,36
758, 5754,3912,526
63, 6581,4260,46
0, 0,0,0
64, 6568,4280,38
0, 0,0,0
0, 0,0,0
62, 6535,4314,39
741, 5872,3902,435
63, 6512,4333,42
51, 6490,4367,42
727, 5837,3931,455
55, 6486,4361,48
49, 6409,4439,53
73, 6515,4343,19
745, 5815,3953,437
61, 6482,4372,35
735, 5852,3894,469
0, 0,0,0
731, 5845,3888,486
60, 6536,4312,42
0, 0,0,0
0, 0,0,0
0, 0,0,0
767, 5743,3892,548
59, 6452,4391,48
0, 0,0,0
0, 0,0,0
0, 0,0,0
0, 0,0,0
0, 0,0,0
61, 6494,4350,45
56, 6494,4356,44
740, 5898,3839,473
0, 0,0,0
778, 5778,3906,488
740, 5836,3847,527
61, 6429,4417,43
66, 6512,4333,39
0, 0,0,0
64, 6425,4420,41
66, 6606,4243,35
65, 6461,4391,33
45, 6539,4318,48
67, 6441,4400,42
56, 6551,4296,47
706, 5907,3882,455
0, 0,0,0
705, 5831,3914,500
750, 5739,3928,533
72, 6429,4409,40
0, 0,0,0
0, 0,0,0
58, 6596,4262,34
0, 0,0,0
67, 6480,4363,40
677, 5918,3856,499
663, 5986,3831,470
0, 0,0,0
66, 6473,4371,40
55, 6629,4224,42
0, 0,0,0
0, 0,0,0
765, 5799,3894,492
0, 0,0,0
55, 6424,4425,46
772, 5649,3999,530
0, 0,0,0
726, 5923,3815,486
714, 5934,3821,481
57, 6469,4380,44
56, 6532,4321,41
0, 0,0,0
60, 6547,4303,40
767, 5856,3749,578
736, 5815,3923,476
769, 5908,3776,497
0, 0,0,0
0, 0,0,0
69, 6492,4355,34
732, 5727,3996,495
814, 5861,3788,487
667, 5941,3859,483
0, 0,0,0
692, 4689,4867,702
51, 5399,5447,53
0, 0,0,0
650, 4804,4859,637
42, 5418,5454,36
656, 4929,4734,631
629, 4884,4848,589
627, 4820,4865,638
53, 5463,5385,49
40, 5331,5528,51
653, 4813,4868,616
0, 0,0,0
62, 5417,5430,41
0, 0,0,0
50, 5493,5353,54
685, 4769,4809,687
0, 0,0,0
669, 4793,4855,633
0, 0,0,0
0, 0,0,0
0, 0,0,0
50, 5487,5367,46
673, 4833,4834,610
539, 4874,4921,616
49, 5339,5506,56
0, 0,0,0
644, 4771,4881,654
695, 4801,4760,694
558, 4896,4935,561
0, 0,0,0
619, 4850,4855,626
0, 0,0,0
0, 0,0,0
50, 5435,5409,56
627, 4840,4837,646
578, 4807,5003,562
46, 5430,5416,58
43, 5368,5487,52
630, 4906,4827,587
605, 4909,4850,586
48, 5483,5366,53
620, 4851,4910,569
620, 4782,4911,637
52, 5476,5369,53
639, 4789,4842,680
46, 5438,5414,52
562, 4906,4877,605
45, 5396,5457,52
0, 0,0,0
0, 0,0,0
47, 5370,5477,56
0, 0,0,0
568, 4853,4928,601
0, 0,0,0
625, 4832,4880,613
0, 0,0,0
55, 5406,5444,45
666, 4790,4861,633
50, 5335,5511,54
58, 5446,5398,48
0, 0,0,0
622, 4856,4833,639
0, 0,0,0
0, 0,0,0
612, 4879,4811,648
0, 0,0,0
648, 4787,4835,680
0, 0,0,0
586, 4901,4884,579
620, 4845,4858,627
47, 5432,5423,48
601, 4861,4821,667
570, 4954,4850,576
40, 5503,5350,57
58, 5387,5455,50
48, 5397,5456,49
53, 5496,5355,46
51, 5403,5454,42
639, 4912,4772,627
587, 4908,4828,627
658, 4856,4760,676
48, 5384,5473,45
654, 4897,4770,629
49, 5429,5409,63
61, 5390,5452,47
40, 5499,5367,44
609, 4864,4844,633
42, 5461,5386,61
54, 5402,5446,48
0, 0,0,0
0, 0,0,0
542, 4902,4950,556
0, 0,0,0
58, 5424,5417,51
647, 4755,4877,671
613, 4779,4891,667
48, 5490,5356,56
645, 4888,4783,634
0, 0,0,0
0, 0,0,0
0, 0,0,0
62, 5421,5424,43
0, 0,0,0
0, 0,0,0
56, 5440,5416,38
51, 5438,5413,48
0, 0,0,0
52, 5373,5472,53
577, 4937,4856,580
61, 5415,5426,48
57, 5420,5436,37
0, 0,0,0
62, 5290,5556,42
0, 0,0,0
599, 4850,4895,606
531, 4926,4913,580
0, 0,0,0
43, 5424,5428,55
40, 5451,5409,50
53, 5355,5494,48
0, 0,0,0
51, 5454,5391,54
0, 0,0,0
0, 0,0,0
666, 4801,4876,607
506, 4966,4912,566
45, 5523,5319,63
645, 4819,4825,661
603, 4798,4900,649
565, 4852,4941,592
53, 5491,5349,57
599, 4881,4914,556
589, 4875,4822,664
616, 4845,4893,596
584, 4922,4829,615
45, 5434,5419,52
0, 0,0,0
0, 0,0,0
0, 0,0,0
52, 5469,5377,52
0, 0,0,0
0, 0,0,0
0, 0,0,0
0, 0,0,0
0, 0,0,0
593, 4876,4851,630
49, 5403,5451,47
